Date,User,Post ID,Content,Sentiment
2025-08-03 21:38:17,@tech7750,2.823359539749465e+18,BUNDLES ZIKO SAWA DEM IKO WORTH 👍,positive
2025-01-06 13:00:53,@customer2225,9.005028312707476e+18,Expensive sana hii data haraka haraka fair 🙄,negative
2023-08-11 22:27:49,@user3837,5.539522845815952e+18,"@SAFARICOM_CARE, INFO ON M-PESA TAFADHALI. 💭",neutral
2025-07-15 03:52:55,@mombasa6065,2.860467519981367e+18,"@Safaricom_Care, mbona mtandao iko sloooow haraka? Fix it bana! 💀",negative
2024-03-05 13:58:15,@kenyan6828,1.9220831852266655e+18,Bei ya bundles ni kiasi gani?,neutral
2024-02-16 16:51:41,@tech2942,8.816246273609049e+18,"Je, M-Pesa inafanya aje siku hizi shida afford pesa? 😐",neutral
2023-04-08 16:56:01,@nairobi1051,9.170823840652303e+18,Network inafanya vizuri leo bana 😊,positive
2023-07-18 01:45:26,@customer3109,4.993591316116044e+18,"@safricom_care, info on internet speed tafadhali. 📱",neutral
2023-04-16 18:22:42,@kenyan8448,4.2778321982466493e+18,Just saw ad juu ya Safaricom Bonga Points.,neutral
2024-09-20 20:10:05,@tech5040,5.563233024045308e+18,Safaricom promotions availability worth rada haraka 💭,neutral
2025-12-08 21:33:05,@mombasa9857,7.458391098461639e+18,Question about app usability activation 📱,neutral
2023-10-27 02:34:40,@user3260,4.006081912645575e+18,@SAFARICOMPLC HAS THE BEST MTANDAO IN KENYA. THUMBS UP RADA GHALI MTANDAO! 😁,positive
2025-11-01 22:03:48,@mombasa1667,2.2239308643538245e+18,Worth every pesa mtandao afford dem 👍,positive
2025-06-26 04:45:30,@user3374,4.868040605904194e+18,Info on customer service costs sawa 📱,neutral
2024-03-10 02:59:01,@user5622,5.085329096959646e+18,Anyone using the new billing feature tena rada iko? 😐,neutral
2025-07-02 17:23:39,@mombasa1905,5.808393086294666e+18,Not bad at all hii mtandao 😁,positive
2025-07-09 17:12:40,@mombasa2424,9.592203794307609e+18,Info on internet speed costs omoka 🤔,neutral
2025-08-26 16:54:29,@customer2913,4.751285868789406e+18,Thumbs up kwa app usability yao poa,positive
2023-03-04 07:17:35,@kenyan7086,4.645919740584406e+18,Question about internet speed activation 🤔,neutral
2023-01-17 20:58:29,@kenyan7139,8.048949099787373e+18,Shida ya bei ya coverage bana simu iko 🫤,negative
2023-09-03 15:55:19,@kenyan3749,2.3105847968693606e+18,Worst support ever from Safaricom. Very disappointed bana! 🙄,negative
2024-10-17 14:01:08,@user8399,6.44283164377335e+18,Looking for details on network quality from Safricom worth haraka iko. 🤔,neutral
2025-03-04 01:50:49,@customer1690,9.967375272819892e+18,Positive vibes for @Safaricom_Care's handling of promotions. Sawa sana! ❤️,positive
2023-06-08 15:06:35,@customer7894,6.188759231497581e+18,Discussing bonga points na @safricom_care. msee?,neutral
2024-12-20 08:44:21,@kenyan5410,5.668987072154034e+18,Safaricom customer service update: what's new bana?,neutral
2024-06-14 21:27:47,@mombasa4670,1.8407807704894528e+18,Shida ya bei ya billing haraka haraka msee 😥,negative
2025-07-16 03:14:43,@nairobi8805,8.390634289551448e+18,Worst network quality ever from Safaricom. Very disappointed bana! 🙄,negative
2023-08-23 04:17:32,@nairobi9104,8.950953447839981e+18,Sawa na Safaricom bana 🔥,positive
2023-02-18 15:19:30,@nairobi7414,7.009034244862845e+18,Bundels ni bei mbaya sana bana 😤,negative
2025-08-06 15:08:37,@tech5434,2.4928207120932383e+18,Sawa na Safaricom bana ❤️,positive
2023-11-26 23:09:27,@customer4866,5.18498247977478e+18,Can't stand the high prices for M-Pesa,negative
2024-03-07 13:24:04,@tech3701,6.173413420994666e+18,Siwezi afford bundels tena omoka iko sawa 😭,negative
2023-02-12 01:26:57,@kenyan6393,4.938540288412169e+18,Just saw ad juu ya Safaricom promotions. 😐,neutral
2023-08-10 23:18:02,@tech1134,7.076150818120255e+18,Bei kubwa sana hii innovations,negative
2024-01-07 15:18:07,@tech1455,9.61570858376151e+18,Just saw ad juu ya Safaricom promotions.,neutral
2024-10-19 21:23:33,@nairobi5539,3.3613092962915666e+18,Complaining juu ya poor innovations service from Safaricom. Shida tena! 😡,negative
2023-01-21 11:00:20,@kenyan2831,2.395974747762914e+18,Bei kubwa sana hii coverage 😤,negative
2025-08-15 23:23:03,@tech3475,5.287517424540335e+18,Neutral opinion juu ya Safaricom's innovations. 💭,neutral
2023-06-14 09:21:00,@mombasa3247,5.961558401330488e+18,Loving the value in bundles bana ❤️,positive
2025-10-28 12:18:22,@tech2005,6.945388979277285e+18,Safaricom billing facts na figures. ℹ️,neutral
2023-06-28 09:27:41,@mombasa3029,4.681312811770718e+18,Safricom Bonga Points availability pesa bana iko,neutral
2024-11-22 17:16:18,@customer7785,6.218299300315782e+18,COMPLAINING JUU YA POOR INNOVATIONS SERVCE FROM SAFRICOM. SHIDA TENA! 😒,negative
2023-06-18 00:03:35,@mombasa4508,6.227136830049517e+18,Thanks @SafaricomPLC for the awesome support experience. Poa kabisa!,positive
2025-04-24 18:24:10,@nairobi9452,4.865262908913359e+18,Complaining juu ya poor innovations servce from Safricom. Shida tena! 😥,negative
2023-07-06 10:21:09,@mombasa5024,6.043608129943105e+18,Super happy na how Safaricom handles bundles. Poa!,positive
2023-02-08 13:21:36,@nairobi5028,5.575988141888333e+18,Positive vibes for @Safaricom_Care's handling of innovations. Sawa sana!,positive
2024-12-16 12:45:53,@tech9421,3.4199911117672714e+18,Bundles ziko sawa bei afford dem 👏,positive
2024-09-11 10:33:10,@nairobi2926,6.034224833233803e+18,Safaricom support inatosha vizuri worth omoka haraka,positive
2025-04-08 06:17:53,@nairobi9857,9.36363425205481e+18,"Je, mtandao inafanya aje siku hizi mtandao?",neutral
2023-12-20 07:41:32,@tech9309,2.2570091247835812e+18,"@SafaricomPLC, your promotions is terrible. Do better fair! 😒",negative
2023-12-22 04:49:48,@nairobi1816,2.433122059723253e+18,SAFARICOM'S APP USABILITY IKO TOP-NOTCH. EXCELLENT SERVICE SANA! 😍,positive
2024-06-09 11:16:51,@mombasa3492,6.183963608075579e+18,Safaricom bundles update: what's new bana? 😐,neutral
2025-03-27 10:25:03,@mombasa1023,6.00338482903321e+18,"@SAFRICOM_CARE, INFO ON SUPPORT TAFADHALI. 😐",neutral
2023-08-03 03:08:52,@kenyan3003,6.166847460286259e+18,network quality ni bei mbaya sana bana,negative
2025-09-01 18:59:11,@kenyan4191,8.859803609180323e+18,Thanks @SafaricomPLC for the awesome customer service experience. Poa kabisa! 👍,positive
2025-10-07 15:40:50,@kenyan6578,4.09122432848704e+18,I like M-Pesa ya Safaricom dem mbaya simu 😍,positive
2025-05-05 07:29:40,@tech9449,1.544738561451712e+18,Safaricom's customer service haiko reliable. Frustrating sana! 😥,negative
2025-09-10 19:52:56,@mombasa2295,2.1044335754645007e+18,Positive vibes for @Safricom_Care's handling of Bonga Points. Sawa sana! 🤩,positive
2025-12-17 02:28:39,@mombasa8792,4.855047072602197e+18,"@SafricomPLC, your mtandao is terrible. Do better sawa kupenda poa!",negative
2025-07-10 21:13:22,@kenyan9440,4.700054530401406e+18,Not bad at all hii app usability 😁,positive
2023-11-07 17:11:02,@nairobi3598,7.060380285056698e+18,Hii bundles ya Safaricom iko aje bana?,neutral
2023-01-11 10:19:50,@user4085,4.099005903420536e+18,"Je, coverage inafanya aje siku hizi kupenda poa sawa? 💭",neutral
2023-08-26 19:17:17,@customer3667,7.568500950999868e+18,Safaricom bundles ziko bei mbaya bana 😭,negative
2023-10-28 13:17:04,@user9571,8.164185298092587e+18,Discussing M-Pesa na @Safaricom_Care. Msee? 😐,neutral
2025-04-22 17:11:56,@kenyan6047,3.981842440979618e+18,Bei ni fair lakini service poa sana,positive
2025-09-24 12:47:56,@tech2133,1.0579096288107528e+18,Discussing coverage na @Safricom_Care. Msee?,neutral
2024-04-14 23:39:23,@customer4691,7.171101072337707e+18,Question about mtandao activation 😐,neutral
2025-03-21 22:03:21,@customer9202,6.000626173721045e+18,App yao inafurahisha rada pesa pesa 😁,positive
2023-12-17 10:20:42,@mombasa9911,7.910785639955298e+18,Bei high lakini service slow 🙄,negative
2025-10-17 23:18:03,@user1247,7.233658260825137e+18,Question about Bonga Points activation,neutral
2025-10-12 14:29:59,@nairobi2129,3.858395024339981e+18,Worth every pesa bana omoka kupenda 😂,positive
2023-04-02 02:20:06,@tech7511,9.18287303700978e+18,Bei ya billing imepanda tena shida 😡,negative
2025-06-10 23:53:40,@user2380,2.1689060748945188e+18,Safaricom support facts na figures. ℹ️,neutral
2025-06-18 04:45:10,@nairobi8109,7.733778019285233e+18,Kuna update juu ya bei ya promotions? 💭,neutral
2023-06-19 07:54:31,@tech4818,3.0306080401590067e+18,CAN'T STAND THE HIGH PRICES FOR BONGA POINTS 👎,negative
2023-03-08 14:06:36,@user9748,8.448422657345338e+18,"@Safaricom_Care, info on bundles tafadhali. ℹ️",neutral
2025-01-25 02:51:51,@mombasa4662,4.963955826173234e+18,Bei ya coverage imepanda tena shida,negative
2023-04-05 22:09:51,@mombasa3062,6.470832749526141e+18,"@Safaricom_Care, info on Bonga Points tafadhali. ℹ️",neutral
2024-09-12 01:45:00,@kenyan7181,3.748852758913153e+18,Just saw ad juu ya Safaricom coverage. 📱,neutral
2025-10-09 17:21:35,@kenyan9273,2.5701953584228337e+18,Safricom network quality ni bei gani? omoka simu ghali 📱,neutral
2023-06-12 07:06:32,@kenyan5760,9.970370156222358e+18,Can't stand the high prices for mtandao,negative
2023-09-05 23:35:29,@user7818,1.0155458218852518e+18,Impressed na app usability improvements by Safricom. Keep it up bana!,positive
2025-12-17 21:03:27,@nairobi4362,9.630552244284807e+18,Can't stand the high prices for innovations 😒,negative
2023-04-25 10:41:38,@kenyan2972,8.663477439249616e+18,QUESTION ABOUT PROMOTIONS ACTIVATION 📱,neutral
2023-04-28 10:48:38,@kenyan7954,7.332964997397723e+18,Loving the value in app usability bana 😁,positive
2023-10-18 20:31:10,@nairobi7779,4.96692273684944e+18,NETWORK QUALITY FROM SAFARICOM IS AMAZING! VERY SATISFIED DEM FAIR AFFORD. 😍,positive
2024-04-07 22:54:34,@mombasa3126,9.534133603174347e+18,Thanks @SafaricomPLC for the awesome bundles experience. Poa kabisa! 😍,positive
2024-07-12 05:33:36,@kenyan4071,1.6383992525281513e+18,Loving the value in network quality bana 👍,positive
2023-02-06 08:23:22,@nairobi3326,7.779918091100941e+18,OVERPRICED MSEE NA SAFARICOM,negative
2024-05-02 08:08:46,@user9822,6.087400983940936e+18,Overpriced msee na Safaricom 👎,negative
2024-10-17 19:35:03,@user6896,1.844467638540287e+18,BEI NI FAIR LAKINI SERVICE POA SANA 🤩,positive
2025-02-18 05:14:21,@mombasa8953,7.009179007715291e+18,Constantly having issues na Bonga Points. Not good pesa worth tena! 🫤,negative
2024-04-05 05:33:20,@mombasa4745,9.078220038107354e+18,Worst promotions ever from Safaricom. Very disappointed bana! 🫤,negative
2025-12-05 20:43:58,@kenyan6462,2.0051382360706977e+18,Bei ni fair lakini service poa sana 😁,positive
2025-10-05 20:30:49,@mombasa9856,4.661077332601453e+18,Worth every pesa shida haraka sawa 👍,positive
2025-12-12 10:35:49,@mombasa2452,6.784156852196276e+18,Constantly having issues na mtandao. Not good msee dem shida! 😭,negative
2024-04-17 19:27:00,@customer5079,6.007692981364029e+18,Safaricom's customer service iko top-notch. Excellent service tena msee simu! 😊,positive
2023-07-06 12:54:21,@tech4962,3.0804901230322017e+18,"Je, bundels inafanya aje siku hizi bana haraka poa?",neutral
2025-04-12 06:06:59,@user9619,2.6583100402499533e+18,BEI YA INNOVATIONS IMEPANDA TENA SHIDA 🙄,negative
2023-04-01 09:32:05,@user1270,5.187682935726555e+18,Safaricom M-Pesa issues tena. Nimechoka na hii! 😥,negative
2025-05-12 11:01:27,@user6327,3.4371342636186153e+18,Can't stand the high prices for M-Pesa 😥,negative
2025-06-08 15:06:33,@user7431,2.9430300701742336e+18,Network inafanya vizuri leo bana 👍,positive
2024-12-04 23:16:37,@nairobi4523,1.693950269614819e+18,Hii internet speed ya Safaricom iko aje bana? 😐,neutral
2024-07-21 09:56:02,@customer9617,8.324208605845293e+18,Safricom network quality ni bei gani? sana shida dem 💭,neutral
2023-02-13 12:39:18,@customer8820,2.3486636318155566e+18,Thumbs up kwa Bonga Points yao poa,positive
2023-09-01 12:17:35,@nairobi8282,8.789210734432842e+18,Safricom ni poa tu haraka 🔥,positive
2024-10-16 23:25:59,@user7344,6.449032544579303e+18,Kuna update juu ya bei ya customer service? 😐,neutral
2025-01-27 11:33:50,@mombasa2021,1.5889708737222016e+18,Constantly having issues na coverage. Not good msee simu dem! 🙄,negative
2024-11-19 10:30:45,@mombasa9997,6.186797611491925e+18,Neutral opinion juu ya Safricom's customer servce. 💭,neutral
2024-02-02 11:52:29,@mombasa3095,1.6227502778762642e+18,THANKS @SAFARICOMPLC FOR THE AWESOME BUNDLES EXPERIENCE. POA KABISA! 👏,positive
2023-09-12 06:21:47,@mombasa8020,1.5179490632722952e+18,@SafaricomPLC has the best mtandao in Kenya. Thumbs up bana haraka rada! 🔥,positive
2023-02-12 16:22:30,@nairobi9765,5.145138953497859e+18,Ghali kuliko competitors bana,negative
2024-02-21 05:39:01,@kenyan5650,7.078728917539171e+18,Ghali kuliko competitors bana 😤,negative
2024-06-05 08:22:39,@customer1040,8.628216262667146e+18,Question juu ya internet speed from @SafaricomPLC. Naweza sawa simu fair? 📱,neutral
2023-07-26 15:09:53,@user7956,8.240247951220888e+18,Safaricom's customer service haiko reliable. Frustrating sana! 💀,negative
2024-08-09 07:04:05,@nairobi1947,4.254585312851437e+18,Kuna update juu ya bei ya support?,neutral
2023-01-14 03:22:35,@nairobi9450,3.042233484848557e+18,"@SafaricomPLC, your billing is terrible. Do better sana kupenda dem! 👎",negative
2024-07-10 19:46:54,@nairobi6884,1.4316913787905487e+18,Bei ya bundles ni kiasi gani? ℹ️,neutral
2023-11-03 15:47:04,@kenyan7988,2.631174702711684e+18,Can't stand the high prices for bundles 👎,negative
2023-07-22 22:42:22,@nairobi9051,8.751808696340534e+18,Safaricom support issues tena. Nimechoka na hii! 😥,negative
2024-02-15 02:55:21,@tech8055,5.700720718080013e+18,Solid mtandao from Safaricom sawa mbaya worth 🔥,positive
2023-11-26 20:07:28,@nairobi9837,5.354486741752714e+18,Safaricom's innovations iko top-notch. Excellent service msee pesa mbaya!,positive
2023-04-06 13:06:54,@kenyan5431,8.916585464681015e+18,support from Safaricom is amazing! Very satisfied msee msee afford. 🔥,positive
2023-10-13 07:14:16,@nairobi1618,7.385308749049578e+18,Can't stand the high prices for customer servce 😥,negative
2024-05-18 05:50:34,@nairobi9767,3.09419461175202e+18,NOT WORTH THE BEI SIMU AFFORD MBAYA 💀,negative
2025-02-04 02:48:05,@tech6849,8.638613585652354e+18,How does Safaricom's support work ghali poa mtandao? 💭,neutral
2025-01-22 10:35:47,@kenyan2055,3.36531659355051e+18,Looking for details on network quality from Safaricom omoka mbaya dem. 🤔,neutral
2025-06-01 16:05:31,@nairobi7101,8.788360057843283e+18,Safaricom customer service update: what's new bana?,neutral
2025-11-22 10:39:34,@user2808,1.2021549934563538e+18,Best network provider thanks to excellent innovations msee!,positive
2023-05-19 02:10:36,@user6737,8.881731190258068e+18,Nakupenda hii internet speed from Safaricom 🔥,positive
2025-01-06 10:44:58,@mombasa1771,1.5649378406604106e+18,"Je, customer service inafanya aje siku hizi omoka tena dem? ℹ️",neutral
2025-07-15 19:42:56,@tech5287,5.734889397298168e+18,Anyone using the new promotions feature shida fair haraka? 💭,neutral
2024-11-27 22:14:54,@tech4077,7.8915270474761e+18,Anyone using the new Bonga Points feature msee? 😐,neutral
2025-12-24 16:10:24,@customer7764,6.576450994228814e+18,Inquiring about billing services at @SafaricomPLC sana omoka rada.,neutral
2025-01-16 02:24:01,@customer4659,7.973504307417604e+18,internet speed problems na Safaricom. Annoying sana bana! 💀,negative
2024-01-04 01:32:35,@customer2044,2.0030874274270825e+18,Safaricom bundles update: what's new bana? ℹ️,neutral
2025-08-01 06:21:39,@customer7284,5.427725766896e+18,Neutral opinion juu ya Safaricom's app usability. 📱,neutral
2025-02-24 11:22:41,@customer6906,5.647578665071007e+18,network quality problems na Safaricom. Annoying sana bana! 😡,negative
2024-06-15 04:18:04,@user2444,9.960730981761108e+18,How does Safaricom's network quality work pesa simu simu? 📱,neutral
2023-12-14 10:55:27,@user4847,3.2605966832702607e+18,Ghali kuliko competitors bana 😒,negative
2023-10-15 01:49:10,@customer7782,1.1797692299454554e+18,Nakupenda hii network quality from Safaricom 😍,positive
2023-03-19 22:18:59,@nairobi3451,5.950457221423527e+18,Discussing internet speed na @Safaricom_Care. Msee? 💭,neutral
2024-08-21 01:26:31,@tech3155,8.926311357239092e+18,Safaricom M-Pesa availability shida afford tena,neutral
2023-08-19 02:47:18,@tech1482,9.281469823452766e+18,Safricom app usability update: what's new bana? 💭,neutral
2023-10-27 07:59:23,@user3286,5.284721074402039e+18,Info on billing costs rada 🤔,neutral
2023-01-03 06:11:23,@customer1735,2.0361933833708636e+18,Looking for details on promotions from Safaricom bana iko sawa.,neutral
2024-08-07 15:27:00,@user4557,2.102643767071071e+18,Anyone using the new network quality feature bana rada fair? ℹ️,neutral
2025-10-26 05:06:09,@nairobi9234,7.112172071309655e+18,Can't stand the high prices for internet speed 😒,negative
2025-10-17 22:35:18,@mombasa5692,4.5988679740594565e+18,support inagonga mfuko mbaya 😭,negative
2023-02-19 09:18:32,@customer1205,9.44498900516508e+18,"Je, network quality inafanya aje siku hizi worth? ℹ️",neutral
2023-10-19 23:41:18,@kenyan7066,4.048458276840924e+18,Bei ya promotions imepanda tena shida,negative
2024-03-06 06:28:35,@tech6575,2.6623408905361347e+18,Safaricom billing facts na figures. 😐,neutral
2024-02-19 18:15:13,@kenyan6385,6.297293196463238e+18,"@SAFARICOM_CARE, INFO ON SUPPORT TAFADHALI. 🤔",neutral
2023-10-22 16:09:35,@nairobi8548,6.150047490974513e+18,"@SafricomPLC, your support is terrible. Do better shida pesa mtandao!",negative
2023-03-16 14:40:41,@user3556,7.218246582383056e+18,Network inafanya vizuri leo bana 😊,positive
2024-09-10 02:11:53,@nairobi9252,3.146132478191494e+18,Question juu ya innovations from @SafaricomPLC. Naweza tena? ℹ️,neutral
2025-07-01 18:31:38,@nairobi1561,1.676311024935256e+18,Constantly having issues na Bonga Points. Not good dem! 😤,negative
2024-11-25 01:59:07,@kenyan2678,8.2084822642593e+18,Bad experience na innovations at @Safaricom_Care. Mbaya! 😤,negative
2024-05-22 07:38:21,@mombasa1676,3.1563030605355515e+18,"Great job @Safaricom_Care, ulisolve support yangu fair afford simu! 👏",positive
2025-10-26 05:51:30,@user5886,3.415946310708801e+18,Not bad at all hii bundles ❤️,positive
2023-02-23 08:34:00,@nairobi5696,4.410434203761547e+18,LOOKING FOR DETAILS ON M-PESA FROM SAFARICOM SIMU SHIDA SHIDA.,neutral
2024-09-23 07:44:03,@user7291,7.875393714675045e+18,Bundles ziko sawa mbaya ghali shida 😁,positive
2024-03-02 06:53:34,@mombasa9534,9.159258732961853e+18,Safaricom network quality ni bei gani? simu 😐,neutral
2024-09-27 03:15:17,@nairobi5074,6.855301974770232e+18,Discussing network quality na @Safaricom_Care. Msee?,neutral
2023-04-28 11:05:50,@nairobi8633,4.2573611937115663e+18,KUNA UPDATE JUU YA BEI YA BUNDLES? 😐,neutral
2025-07-06 23:44:56,@kenyan6737,5.380817793345815e+18,Safaricom coverage is reliable and efficient. Love it msee! 🤩,positive
2025-10-24 16:33:22,@kenyan8083,7.064969924182894e+18,"Je, billing inafanya aje siku hizi fair omoka mbaya? 🤔",neutral
2023-10-16 10:40:54,@customer4160,8.180754747570319e+18,Just saw ad juu ya Safaricom promotions.,neutral
2024-02-24 21:05:45,@nairobi6682,2.3773198931618647e+18,Best network provider thanks to excellent app usability fair tena tena! 😁,positive
2024-03-02 12:02:37,@nairobi4554,6.56916574919805e+18,Best network provider thanks to excellent promotions iko tena mtandao!,positive
2025-02-24 18:49:33,@kenyan8026,1.6189189558211287e+18,Safaricom billing ni bei gani? tena fair sana,neutral
2024-07-05 23:38:05,@mombasa8428,7.476628889303566e+18,Bei ya bundles ni kiasi gani?,neutral
2024-06-16 10:25:07,@kenyan8458,1.6539178986668593e+18,Super happy na how Safaricom handles app usability. Poa! 😊,positive
2023-02-17 09:30:37,@customer3722,2.6785712539422116e+18,Hii Bonga Points ya Safaricom iko aje bana? 📱,neutral
2023-05-22 07:39:47,@customer3012,2.872730095305701e+18,Safaricom bundles ziko bei mbaya bana 👎,negative
2025-02-13 18:10:44,@kenyan4471,2.7439724893886536e+18,Siwezi afford bundles tena omoka shida bei 😭,negative
2025-11-15 08:51:39,@customer6582,7.159951952420611e+18,NAKUPENDA HII BONGA POINTS FROM SAFRICOM,positive
2024-10-07 04:21:39,@user5194,6.430451481641063e+18,Safaricom bundles ni bei gani? omoka shida bana 🤔,neutral
2023-10-11 09:51:57,@kenyan4518,1.5862937937448136e+18,GOOD SERVCE TODAY NA SAFRICOM 😂,positive
2025-04-24 14:05:57,@tech2857,6.391311433592506e+18,How does Safaricom's innovations work omoka bei iko?,neutral
2023-09-21 11:01:56,@tech4036,4.3944279781624294e+18,Thumbs up kwa bundels yao poa 👍,positive
2025-06-24 02:40:22,@user3607,5.59869577690126e+18,What do people think about Safaricom support simu worth sana?,neutral
2023-08-25 07:59:16,@mombasa9319,3.5927654526054426e+18,I like promotions ya Safaricom rada omoka bei 🔥,positive
2024-05-19 22:55:26,@kenyan9963,4.601570719313395e+18,Overpriced msee na Safaricom 💀,negative
2024-06-26 15:48:44,@tech8882,7.545361879096881e+18,Not bad at all hii mtandao 🔥,positive
2024-01-03 07:52:58,@tech8299,7.298026327067461e+18,BEI YA CUSTOMER SERVCE IMEPANDA TENA SHIDA 👎,negative
2024-07-11 13:10:00,@nairobi9503,3.597919779218977e+18,Inquiring about Bonga Points services at @SafaricomPLC iko msee dem. 📱,neutral
2024-12-23 17:39:00,@customer6764,2.1490830134577774e+18,Bonga points inagonga mfuko mbaya 🫤,negative
2024-01-27 14:39:27,@tech3347,7.490259093822338e+18,Thanks @SafaricomPLC for the awesome bundles experience. Poa kabisa! 🔥,positive
2023-07-23 16:46:40,@mombasa4609,8.493310656309037e+18,Ghali kuliko competitors bana 😭,negative
2023-07-26 03:48:57,@user8441,6.607437422662177e+18,"Great job @Safaricom_Care, ulisolve customer service yangu bana! 😁",positive
2025-07-28 00:15:28,@mombasa1417,5.254330893399144e+18,How does Safaricom's app usability work dem simu pesa? 😐,neutral
2025-04-17 17:33:35,@nairobi9018,8.914251356270621e+18,Loving the fast mtandao from @SafricomPLC! Inaflow worth sana!,positive
2025-08-02 12:05:18,@mombasa8259,5.122169572628378e+18,Expensive sana hii data bana kupenda fair 😡,negative
2025-09-17 18:36:38,@mombasa9829,7.229952133739711e+18,Info on billing costs mtandao ℹ️,neutral
2024-09-15 00:19:14,@kenyan2190,3.006600941137586e+18,Thumbs up kwa customer service yao poa 😂,positive
2024-10-14 11:33:27,@customer2858,8.901826761056079e+18,Hii mtandao ya Safaricom iko aje bana? 📱,neutral
2025-04-05 09:51:46,@customer3581,8.307203832474513e+18,Safaricom delivers on app usability promises. great work msee! 🤩,positive
2025-10-21 22:33:43,@user9949,1.2858557204112655e+18,Question about promotions activation,neutral
2025-03-03 19:28:44,@user6330,4.4847605847428413e+18,Unhappy na support quality from Safaricom. Si poa! 💀,negative
2023-06-13 12:38:07,@user9610,8.315528775308383e+18,How to check innovations balance? 🤔,neutral
2023-09-06 21:32:01,@mombasa4370,7.696546867163335e+18,JUST SAW AD JUU YA SAFARICOM NETWORK QUALITY. 💭,neutral
2025-01-26 12:52:39,@customer1596,4.0063406994876114e+18,Hii support ya Safaricom iko aje bana? ℹ️,neutral
2023-05-14 23:42:56,@customer7604,2.710309806709001e+18,Bei kubwa sana hii Bonga Points 😥,negative
2025-03-18 02:48:54,@user6429,1.8553981105383736e+18,Safaricom support issues tena. Nimechoka na hii!,negative
2025-04-12 20:57:38,@tech9281,3.981335331916059e+18,"Great job @Safaricom_Care, ulisolve bundles yangu iko! 👍",positive
2023-03-08 18:54:10,@customer1665,5.255441744283894e+18,Disappointed na Bonga Points from @SafaricomPLC. Inahitaji improvement sana iko ghali. 😤,negative
2025-08-15 16:03:41,@nairobi9444,4.628303169909748e+18,Thumbs up kwa innovations yao poa ❤️,positive
2023-08-06 03:47:50,@user3542,8.453303974971782e+18,How to check promotions balance? 📱,neutral
2025-09-10 07:56:14,@nairobi8302,5.079159744617332e+18,Bei high lakini service sloooow,negative
2023-10-01 11:45:50,@nairobi7660,5.200004159940888e+18,Loving the value in coverage bana,positive
2024-03-21 09:15:32,@user9509,8.765394996263274e+18,Discussing promotions na @Safricom_Care. Msee?,neutral
2024-11-25 03:39:36,@customer4376,8.295285140821431e+18,Safaricom billing issues tena. Nimechoka na hii!,negative
2024-10-16 03:00:46,@customer5277,2.0959777828014057e+18,Safaricom Bonga Points too costly kupenda,negative
2023-03-20 05:01:37,@tech7968,7.109826880597069e+18,How to check app usability balance? ℹ️,neutral
2024-03-03 22:33:49,@nairobi5816,5.685825585604049e+18,Bei ni fair lakini service poa sana 😍,positive
2025-07-21 05:18:47,@customer8188,9.457017864987165e+18,POSITIVE VIBES FOR @SAFRICOM_CARE'S HANDLING OF BILLING. SAWA SANA!,positive
2025-06-10 05:51:10,@nairobi7048,1.1083024630371276e+18,Safaricom's innovations is overpriced na underdelivers poa msee sawa. 😥,negative
2024-11-05 21:13:57,@user1182,1.1181522238841069e+18,Info on app usability costs msee shida mbaya ℹ️,neutral
2024-11-02 17:27:53,@nairobi7679,7.659850206185647e+18,Safricom mtandao facts na figures. 😐,neutral
2025-08-06 15:37:19,@customer1468,5.714731658849883e+18,Discussing customer servce na @Safricom_Care. Msee? 📱,neutral
2025-03-18 03:47:38,@nairobi8820,4.891552827244566e+18,Solid customer service from Safaricom mtandao bei shida 😊,positive
2025-12-16 03:00:45,@customer4927,3.196459736399132e+18,Discussing network quality na @Safaricom_Care. Msee? 📱,neutral
2024-10-22 06:46:19,@customer9845,3.4510184604786514e+18,SAFARICOM'S BILLING IS OVERPRICED NA UNDERDELIVERS WORTH. 😤,negative
2025-07-09 13:23:51,@tech7189,1.7778815303257526e+18,Worst customer service ever from Safaricom. Very disappointed bana! 😒,negative
2025-06-16 14:43:11,@kenyan6010,5.7165762081454e+18,Hii Bonga Points ya Safaricom iko aje bana? 📱,neutral
2024-05-02 14:26:54,@user9341,1.2015980036797448e+18,Bei high lakini service sloooow 👎,negative
2024-06-03 22:56:00,@customer4045,2.307046721942911e+18,QUESTION JUU YA COVERAGE FROM @SAFARICOMPLC. NAWEZA POA OMOKA OMOKA? 💭,neutral
2023-03-11 06:08:07,@mombasa4280,6.349982248972152e+18,I like network quality ya Safaricom simu iko dem 😂,positive
2023-01-28 12:11:29,@mombasa5475,8.760479043203814e+18,Safaricom bundles ni bei gani? rada kupenda omoka 🤔,neutral
2024-06-18 19:50:09,@tech4699,6.072771535219173e+18,Safaricom delivers on customer service promises. Great work pesa msee mtandao! 😍,positive
2023-07-06 09:45:25,@kenyan4101,2.66205292684584e+18,Question about innovations activation 😐,neutral
2024-09-15 14:05:50,@kenyan1318,8.12326436689456e+18,Safaricom mtandao ni bei gani? ghali bana dem 😐,neutral
2024-08-16 20:59:27,@mombasa1902,5.170384596804091e+18,app usability problems na Safaricom. Annoying sana bana! 👎,negative
2023-05-03 22:35:50,@mombasa5547,2.6791686629791524e+18,innovations from Safaricom is amazing! Very satisfied bana.,positive
2025-05-18 00:00:14,@kenyan3638,4.982525124061126e+18,Bei kubwa sana hii internet speed 😒,negative
