created_at,username,post_id,text,sentiment,clean_text
2023-01-23 01:36:47,@nairobi1434,7.791181937595927e+18,Happy na my customer service from Safaricom. 5 stars bana! 😍,positive,happy na my customer service from safaricom. 5 stars bana! :smiling_face_with_heart-eyes:
2024-09-17 05:33:42,@tech9604,4.162602066192712e+18,Not worth the bei tena,negative,not worth the bei tena
2024-10-23 17:47:44,@mombasa8299,7.887412100789795e+18,Safricom innovations is reliable and efficient. Love it msee pesa mbaya! 🔥,positive,safricom innovations is reliable and efficient. love it msee pesa mbaya! :fire:
2023-09-06 16:41:21,@mombasa7517,6.034013429704065e+18,Safaricom billing ni bei gani? simu msee msee 🤔,neutral,safaricom billing ni bei gani? simu msee msee :thinking_face:
2025-09-22 05:02:28,@nairobi7795,2.852823230355264e+18,Safaricom innovations ni bei gani? sawa mbaya ghali 😐,neutral,safaricom innovations ni bei gani? sawa mbaya ghali :neutral_face:
2025-12-05 03:47:39,@nairobi9470,4.5847782445081774e+18,App yao inafurahisha kupenda simu simu 😊,positive,app yao inafurahisha kupenda simu simu :smiling_face_with_smiling_eyes:
2025-11-28 02:49:31,@customer8591,4.839805790205628e+18,Thumbs up kwa innovations yao poa 👍,positive,thumbs up kwa innovations yao poa :thumbs_up:
2025-08-09 11:05:58,@nairobi1614,5.876378402679637e+18,Not bad at all hii coverage,positive,not bad at all hii coverage
2023-04-17 06:59:07,@customer5014,9.167618235376742e+18,Info on promotions costs dem kupenda mbaya ℹ️,neutral,info on promotions costs dem kupenda mbaya :information:
2023-08-19 11:26:36,@mombasa6063,3.3505297752368005e+18,EXPENSIVE SANA HII DATA MSEE GHALI SAWA 😒,negative,expensive sana hii data msee ghali sawa :unamused_face:
2023-03-27 06:26:30,@kenyan7746,2.227251442262076e+18,Safaricom app usability availability poa fair bana 📱,neutral,safaricom app usability availability poa fair bana :mobile_phone:
2024-06-16 14:12:13,@kenyan5997,6.836488414960099e+18,Bei ya bundles ni kiasi gani?,neutral,bei ya bundles ni kiasi gani?
2023-06-09 19:27:58,@tech7020,6.529601163711154e+18,Inquiring about network quality services at @SafaricomPLC iko. ℹ️,neutral,inquiring about network quality services at iko. :information:
2023-04-07 16:05:59,@kenyan4271,3.113001806047919e+18,Anyone using the new billing feature sana pesa bana? ℹ️,neutral,anyone using the new billing feature sana pesa bana? :information:
2025-08-09 13:01:16,@user8570,7.196109279640146e+18,Sawa na Safaricom bana 😁,positive,sawa na safaricom bana :beaming_face_with_smiling_eyes:
2023-01-23 14:01:42,@tech5332,1.1083753145042208e+18,BEI YA COVERAGE IMEPANDA TENA SHIDA 👎,negative,bei ya coverage imepanda tena shida :thumbs_down:
2023-04-05 02:29:14,@mombasa2113,2.354311639786689e+18,Safaricom delivers on bundles promises. Great work mtandao haraka tena! 😍,positive,safaricom delivers on bundles promises. great work mtandao haraka tena! :smiling_face_with_heart-eyes:
2023-09-05 09:06:21,@kenyan9708,9.952606704798145e+18,Bad experience na bundles at @Safaricom_Care. Mbaya! 👎,negative,bad experience na bundles at . mbaya! :thumbs_down:
2023-10-21 07:22:23,@mombasa8678,9.789444928896223e+18,Complaining juu ya poor bundles service from Safaricom. Shida tena!,negative,complaining juu ya poor bundles service from safaricom. shida tena!
2023-01-08 02:20:19,@kenyan2775,9.330359799101176e+18,Neutral opinion juu ya Safaricom's customer service.,neutral,neutral opinion juu ya safaricom's customer service.
2024-02-25 00:18:17,@nairobi4851,5.420871601131535e+18,Sawa na Safaricom bana 👏,positive,sawa na safaricom bana :clapping_hands:
2025-07-13 04:59:53,@nairobi4796,8.075626511319761e+18,Happy na my coverage from Safaricom. 5 stars bana! 😁,positive,happy na my coverage from safaricom. 5 stars bana! :beaming_face_with_smiling_eyes:
2024-07-12 02:27:09,@user4006,5.887626505965983e+18,Can't stand the high prices for internet speed 🫤,negative,can't stand the high prices for internet speed :face_with_diagonal_mouth:
2024-12-22 07:40:19,@kenyan1796,9.656196106205854e+18,"@SafaricomPLC, your support is terrible. Do better mtandao kupenda iko!",negative,", your support is terrible. do better mtandao kupenda iko!"
2024-09-24 04:15:35,@nairobi3394,1.0420746781854788e+18,Neutral opinion juu ya Safaricom's billing. 🤔,neutral,neutral opinion juu ya safaricom's billing. :thinking_face:
2025-04-23 10:07:40,@customer3666,5.851531342300513e+18,NOT WORTH THE BEI SIMU IKO MBAYA,negative,not worth the bei simu iko mbaya
2024-09-14 00:25:46,@customer1577,1.7420597132384727e+18,network quality from Safricom is amazing! Very satisfied dem kupenda worth. 🔥,positive,network quality from safricom is amazing! very satisfied dem kupenda worth. :fire:
2023-03-04 10:17:21,@mombasa5356,3.1445160692263127e+18,customer servce from Safricom is amazing! Very satisfied fair omoka omoka.,positive,customer servce from safricom is amazing! very satisfied fair omoka omoka.
2025-03-28 07:49:41,@tech6795,2.3041902993364283e+18,"Je, support inafanya aje siku hizi sawa bei afford? 😐",neutral,"je, support inafanya aje siku hizi sawa bei afford? :neutral_face:"
2023-09-15 13:46:19,@kenyan3582,9.169512656813505e+18,Constantly having issues na customer service. Not goooood mbaya shida worth!,negative,constantly having issues na customer service. not goooood mbaya shida worth!
2023-12-21 15:35:42,@kenyan4739,3.6112245342472776e+18,Safaricom support ni bei gani? omoka worth fair,neutral,safaricom support ni bei gani? omoka worth fair
2023-06-13 02:00:40,@user9543,4.271817951263338e+18,"@SafaricomPLC, your internet speed is terrible. Do better mtandao sawa ghali! 🙄",negative,", your internet speed is terrible. do better mtandao sawa ghali! :face_with_rolling_eyes:"
2023-12-21 15:59:56,@kenyan7460,8.217124612659178e+18,ANYONE USING THE NEW COVERAGE FEATURE SHIDA SHIDA SANA?,neutral,anyone using the new coverage feature shida shida sana?
2024-04-09 21:53:04,@user3828,2.700753234838354e+18,Unhappy na innovations quality from Safricom. Si poa!,negative,unhappy na innovations quality from safricom. si poa!
2023-04-04 12:18:04,@kenyan1254,2.211737967105713e+18,Bad experience na mtandao at @Safaricom_Care. Mbaya! 😒,negative,bad experience na mtandao at . mbaya! :unamused_face:
2024-02-20 15:21:46,@customer5047,1.2780738118235366e+18,Bad experience na customer service at @Safaricom_Care. Mbaya! 😭,negative,bad experience na customer service at . mbaya! :loudly_crying_face:
2025-05-26 21:15:25,@tech9657,5.569591605583728e+18,Positive vibes for @Safaricom_Care's handling of mtandao. Sawa sana! 😍,positive,positive vibes for 's handling of mtandao. sawa sana! :smiling_face_with_heart-eyes:
2025-03-11 07:40:06,@kenyan7968,1.569057960685097e+18,Expensive sana hii data simu 💀,negative,expensive sana hii data simu :skull:
2024-07-25 09:57:54,@nairobi9343,5.278256900171232e+18,Discussing internet speed na @Safricom_Care. Msee? 📱,neutral,discussing internet speed na . msee? :mobile_phone:
2025-02-18 16:17:54,@kenyan9996,1.799352434564047e+18,Safaricom support availability mbaya mtandao poa ℹ️,neutral,safaricom support availability mbaya mtandao poa :information:
2025-08-04 07:45:35,@tech8328,9.461536873764227e+18,HII BONGA POINTS YA SAFARICOM IKO AJE BANA? 💭,neutral,hii bonga points ya safaricom iko aje bana? :thought_balloon:
2024-03-03 23:36:57,@kenyan8263,8.989900304726784e+18,Safaricom's internet speed iko top-notch. Excellent service sawa ghali mbaya! 🔥,positive,safaricom's internet speed iko top-notch. excellent service sawa ghali mbaya! :fire:
2024-01-19 00:21:42,@nairobi3998,1.15520306614377e+18,How does Safaricom's Bonga Points work omoka shida mbaya? 😐,neutral,how does safaricom's bonga points work omoka shida mbaya? :neutral_face:
2025-07-16 17:40:20,@kenyan4740,3.940334667465873e+18,"@Safaricom_Care, mbona billing iko slow haraka iko bana? Fix it bana! 😥",negative,", mbona billing iko slow haraka iko bana? fix it bana! :sad_but_relieved_face:"
2023-10-19 05:40:09,@user8962,1.6062708933059438e+18,How does Safaricom's app usability work simu kupenda worth? 🤔,neutral,how does safaricom's app usability work simu kupenda worth? :thinking_face:
2024-12-07 03:15:28,@mombasa4593,7.689007291699799e+18,WHAT DO PEOPLE THINK ABOUT SAFARICOM APP USABILITY GHALI KUPENDA SANA? 🤔,neutral,what do people think about safaricom app usability ghali kupenda sana? :thinking_face:
2024-06-01 21:11:33,@kenyan4954,5.616555101235599e+18,Loving the fast coverage from @SafricomPLC! Inaflow mtandao sana!,positive,loving the fast coverage from ! inaflow mtandao sana!
2024-09-12 04:54:59,@kenyan8770,1.2518309761783757e+18,Bei high lakini service slow 💀,negative,bei high lakini service slow :skull:
2025-12-24 06:00:56,@tech1813,4.125507618739947e+18,Not worth the bei msee mtandao pesa 😭,negative,not worth the bei msee mtandao pesa :loudly_crying_face:
2025-06-09 16:12:10,@customer8350,3.4614683927982484e+18,Solid billing from Safricom bana 👏,positive,solid billing from safricom bana :clapping_hands:
2025-02-08 19:24:40,@mombasa9072,8.994126791554698e+18,Bei ya bundles ni kiasi gani? 📱,neutral,bei ya bundles ni kiasi gani? :mobile_phone:
2025-01-06 16:12:48,@tech6078,8.588118147852882e+18,Safaricom customer service facts na figures.,neutral,safaricom customer service facts na figures.
2025-04-04 07:35:05,@customer9045,5.272051595295924e+18,Solid M-Pesa from Safaricom fair dem haraka,positive,solid m-pesa from safaricom fair dem haraka
2024-08-24 20:20:02,@customer8566,7.475201490333015e+18,Unhappy na mtandao quality from Safaricom. Si poa!,negative,unhappy na mtandao quality from safaricom. si poa!
2023-09-08 08:43:13,@customer2652,4.827571623465883e+18,@SafricomPLC has the best bundels in Kenya. Thumbs up fair tena simu!,positive,has the best bundels in kenya. thumbs up fair tena simu!
2024-03-09 13:22:03,@kenyan1460,4.816705139195405e+18,Safaricom bundles ziko bei mbaya bana,negative,safaricom bundles ziko bei mbaya bana
2025-07-15 16:14:28,@tech7402,2.7723717256139315e+18,Safaricom billing inatosha vizuri haraka omoka bei 😍,positive,safaricom billing inatosha vizuri haraka omoka bei :smiling_face_with_heart-eyes:
2024-09-17 01:27:33,@user5232,4.289316669843553e+18,Kuna update juu ya bei ya innovations?,neutral,kuna update juu ya bei ya innovations?
2024-11-20 18:20:15,@nairobi7082,3.9901250569665454e+18,Safaricom promotions availability fair,neutral,safaricom promotions availability fair
2025-06-26 06:42:07,@user4608,7.559660480465918e+18,Question juu ya app usability from @SafaricomPLC. Naweza bei omoka iko? 📱,neutral,question juu ya app usability from . naweza bei omoka iko? :mobile_phone:
2025-12-07 23:42:08,@kenyan1424,1.027718254539511e+18,Bonga Points ni ghali sana afford 🙄,negative,bonga points ni ghali sana afford :face_with_rolling_eyes:
2025-01-13 15:56:39,@user6753,6.643506922390956e+18,"@Safaricom_Care, info on bundles tafadhali. 🤔",neutral,", info on bundles tafadhali. :thinking_face:"
2024-03-07 19:32:40,@kenyan7125,3.7310279478129536e+18,Question juu ya mtandao from @safaricomplc. naweza omoka? 🤔,neutral,question juu ya mtandao from . naweza omoka? :thinking_face:
2025-01-04 20:43:56,@user1204,4.188430537553372e+18,Safricom support inatosha vizuri sawa afford msee 😊,positive,safricom support inatosha vizuri sawa afford msee :smiling_face_with_smiling_eyes:
2023-01-07 16:34:04,@nairobi3079,3.662473712173925e+18,Safaricom's promotions is overpriced na underdelivers msee tena poa.,negative,safaricom's promotions is overpriced na underdelivers msee tena poa.
2025-10-01 07:05:00,@tech2969,1.1090287757370836e+18,Unhappy na Bonga Points quality from Safaricom. Si poa!,negative,unhappy na bonga points quality from safaricom. si poa!
2024-08-15 02:59:57,@user4708,8.402313054335677e+18,Neutral opinion juu ya Safricom's network quality.,neutral,neutral opinion juu ya safricom's network quality.
2023-12-10 09:24:03,@nairobi8030,8.12350637950844e+18,Safaricom app usability availability bana haraka bana 😐,neutral,safaricom app usability availability bana haraka bana :neutral_face:
2025-12-04 19:34:15,@tech9835,2.6501284339580155e+18,Expensive sana hii data worth msee afford 😭,negative,expensive sana hii data worth msee afford :loudly_crying_face:
2025-10-10 22:02:20,@customer9074,4.018566560715053e+18,Safaricom's m-pesa is overpriced na underdelivers pesa. 😭,negative,safaricom's m-pesa is overpriced na underdelivers pesa. :loudly_crying_face:
2024-02-22 07:26:18,@mombasa6179,8.923203950102534e+18,Safricom billing inatosha vizuri bei sawa simu 😊,positive,safricom billing inatosha vizuri bei sawa simu :smiling_face_with_smiling_eyes:
2023-11-28 01:01:29,@nairobi4067,1.7211065068875308e+18,billing ni bei mbaya sana bana 😥,negative,billing ni bei mbaya sana bana :sad_but_relieved_face:
2025-11-21 06:22:31,@mombasa7343,4.979846265708213e+18,Question juu ya app usability from @SafricomPLC. Naweza afford tena dem? 😐,neutral,question juu ya app usability from . naweza afford tena dem? :neutral_face:
2024-05-18 10:18:41,@kenyan2355,1.9267005189082327e+18,How to check innovations balance?,neutral,how to check innovations balance?
2024-09-26 22:06:54,@kenyan8703,2.605513011036307e+18,"Great job @Safaricom_Care, ulisolve M-Pesa yangu bei mtandao dem! 🔥",positive,"great job , ulisolve m-pesa yangu bei mtandao dem! :fire:"
2023-01-20 02:18:05,@user9085,6.261435077029861e+18,Not worth the bei bana poa dem,negative,not worth the bei bana poa dem
2023-07-14 11:39:48,@nairobi5212,4.757171415728785e+18,Hii billing ya Safaricom iko aje bana? 😐,neutral,hii billing ya safaricom iko aje bana? :neutral_face:
2023-09-20 20:55:17,@tech1245,1.5568577777986552e+18,Checking out billing options na Safaricom. Kuna nini afford pesa ghali?,neutral,checking out billing options na safaricom. kuna nini afford pesa ghali?
2025-05-14 11:52:57,@mombasa4230,8.586146572546848e+18,"@safaricomplc, your mtandao is terrible. do better kupenda! 💀",negative,", your mtandao is terrible. do better kupenda! :skull:"
2023-08-03 21:02:58,@kenyan9213,8.304360779309928e+18,"@SafaricomPLC, your coverage is terrible. Do better shida haraka iko!",negative,", your coverage is terrible. do better shida haraka iko!"
2024-12-25 10:01:46,@mombasa6141,6.728764467700898e+18,Loving the fast billing from @SafaricomPLC! Inaflow omoka sana! 🤩,positive,loving the fast billing from ! inaflow omoka sana! :star-struck:
2024-10-05 03:04:32,@tech1073,2.065375409427865e+18,How does Safricom's coverage work ghali? 🤔,neutral,how does safricom's coverage work ghali? :thinking_face:
2023-04-18 10:20:21,@nairobi1654,2.4187898729909606e+18,Bei high lakini service slow 👎,negative,bei high lakini service slow :thumbs_down:
2024-03-23 00:27:30,@user8814,9.322007017220583e+18,I like customer service ya Safaricom shida msee mtandao,positive,i like customer service ya safaricom shida msee mtandao
2025-03-01 01:55:18,@tech5200,8.740530897283054e+18,"Great job @Safricom_Care, ulisolve app usability yangu bana poa iko! 😍",positive,"great job , ulisolve app usability yangu bana poa iko! :smiling_face_with_heart-eyes:"
2024-01-03 19:57:01,@customer8495,6.557723491384519e+18,Loving the value in internet speed bana 😁,positive,loving the value in internet speed bana :beaming_face_with_smiling_eyes:
2025-08-19 00:10:28,@nairobi5524,8.933021659118246e+18,Safaricom's internet speed iko top-notch. Excellent service iko bana ghali!,positive,safaricom's internet speed iko top-notch. excellent service iko bana ghali!
2024-11-06 02:22:41,@customer8966,6.857142316156075e+18,support ni ghali sana sawa rada ghali,negative,support ni ghali sana sawa rada ghali
2024-08-27 02:34:23,@nairobi1774,4.466098267227295e+18,Hii internet speed ya Safaricom iko aje bana? 🤔,neutral,hii internet speed ya safaricom iko aje bana? :thinking_face:
2023-12-04 12:31:08,@tech6224,3.192567979416853e+18,Checking out mtandao options na Safaricom. Kuna nini sawa? 😐,neutral,checking out mtandao options na safaricom. kuna nini sawa? :neutral_face:
2024-07-21 20:30:53,@customer8045,2.4629690049882977e+18,Worth every pesa sana haraka kupenda 🤩,positive,worth every pesa sana haraka kupenda :star-struck:
2024-02-14 22:01:39,@kenyan6428,5.934482175696306e+18,Bundles ziko sawa simu bei poa,positive,bundles ziko sawa simu bei poa
2024-10-23 10:35:16,@customer4389,5.252609228917756e+18,"@SAFARICOM_CARE, INFO ON INTERNET SPEED TAFADHALI. 🤔",neutral,", info on internet speed tafadhali. :thinking_face:"
2025-05-06 18:15:39,@customer8270,7.726479170017348e+18,Safricom's innovations is overpriced na underdelivers rada dem worth. 😒,negative,safricom's innovations is overpriced na underdelivers rada dem worth. :unamused_face:
2025-03-10 01:09:48,@user9817,6.751529030855284e+18,CONSTANTLY HAVING ISSUES NA APP USABILITY. NOT GOOD TENA! 😒,negative,constantly having issues na app usability. not good tena! :unamused_face:
2023-04-20 12:40:37,@nairobi1835,6.247056363811434e+18,Safaricom delivers on billing promises. great work iko! 👏,positive,safaricom delivers on billing promises. great work iko! :clapping_hands:
2024-01-11 06:18:43,@mombasa1858,2.376374432678659e+18,Ghali kuliko competitors bana 🙄,negative,ghali kuliko competitors bana :face_with_rolling_eyes:
2025-02-05 02:22:49,@user9067,6.696400475539502e+18,Inquiring about customer service services at @SafaricomPLC ghali mbaya simu. ℹ️,neutral,inquiring about customer service services at ghali mbaya simu. :information:
2025-08-08 05:19:16,@mombasa3055,9.965742556875033e+18,Safaricom innovations ni bei gani? worth shida omoka,neutral,safaricom innovations ni bei gani? worth shida omoka
2024-07-03 14:26:53,@tech7786,6.381711840248581e+18,CHECKING OUT BUNDLES OPTIONS NA SAFARICOM. KUNA NINI SAWA MBAYA DEM?,neutral,checking out bundles options na safaricom. kuna nini sawa mbaya dem?
2023-04-15 00:21:05,@user7436,4.441065814600747e+18,How does Safaricom's billing work bei mbaya mtandao? 💭,neutral,how does safaricom's billing work bei mbaya mtandao? :thought_balloon:
2024-08-22 04:12:36,@tech8064,5.591512885630369e+18,Thumbs up kwa support yao poa,positive,thumbs up kwa support yao poa
2024-11-16 06:14:21,@tech9255,9.710929731582943e+18,Disappointed na billing from @SafaricomPLC. Inahitaji improvement poa.,negative,disappointed na billing from . inahitaji improvement poa.
2025-01-05 22:07:31,@nairobi1649,1.482339736444236e+18,Loving the fast promotions from @SafaricomPLC! Inaflow rada sana! 😊,positive,loving the fast promotions from ! inaflow rada sana! :smiling_face_with_smiling_eyes:
2025-01-02 09:07:12,@mombasa8086,2.907322185473503e+18,Safaricom coverage issues tena. Nimechoka na hii! 😤,negative,safaricom coverage issues tena. nimechoka na hii! :face_with_steam_from_nose:
2023-02-08 21:31:31,@mombasa2773,9.480643457214837e+18,Discussing internet speed na @safaricom_care. msee? ℹ️,neutral,discussing internet speed na . msee? :information:
2024-01-15 06:41:37,@user3101,4.091752193124157e+18,I like bonga points ya safricom kupenda 😂,positive,i like bonga points ya safricom kupenda :face_with_tears_of_joy:
2024-02-26 03:10:13,@tech9001,5.886257428837549e+18,Expensive sana hii data fair,negative,expensive sana hii data fair
2025-04-10 10:55:42,@mombasa8504,7.550224337519958e+18,"@Safaricom_Care, mbona promotions iko slow shida? Fix it bana!",negative,", mbona promotions iko slow shida? fix it bana!"
2024-06-13 02:02:12,@kenyan7870,6.682872827569679e+18,Bei high lakini service sloooow,negative,bei high lakini service sloooow
2023-12-12 11:55:46,@nairobi2631,5.903845299996444e+18,Solid promotions from Safaricom sawa 🔥,positive,solid promotions from safaricom sawa :fire:
2025-04-19 05:38:33,@kenyan6223,1.8638062402351373e+18,POSITIVE VIBES FOR @SAFRICOM_CARE'S HANDLING OF BILLING. SAWA SANA!,positive,positive vibes for 's handling of billing. sawa sana!
2023-12-24 07:00:17,@tech8914,2.942946560264538e+18,NOT WORTH THE BEI GHALI KUPENDA RADA 👎,negative,not worth the bei ghali kupenda rada :thumbs_down:
2024-12-12 04:05:05,@customer8177,8.141561540449925e+18,Shida ya bei ya network quality worth sawa bana,negative,shida ya bei ya network quality worth sawa bana
2025-02-24 04:27:57,@nairobi8833,3.803755227326482e+18,How does safaricom's bundles work shida dem kupenda? 😐,neutral,how does safaricom's bundles work shida dem kupenda? :neutral_face:
2024-03-19 02:02:49,@user2819,8.57930043950924e+18,Impressed na innovations improvements by safaricom. keep it up bana!,positive,impressed na innovations improvements by safaricom. keep it up bana!
2024-02-14 05:59:34,@mombasa8736,3.491167833365105e+18,Sawa na Safaricom bana 😍,positive,sawa na safaricom bana :smiling_face_with_heart-eyes:
2024-03-03 21:31:31,@nairobi5529,4.148305544815785e+18,GOOD SERVICE TODAY NA SAFARICOM 😍,positive,good service today na safaricom :smiling_face_with_heart-eyes:
2025-10-05 01:21:30,@customer2513,1.4114612761766584e+18,SAFARICOM SUPPORT ISSUES TENA. NIMECHOKA NA HII! 😭,negative,safaricom support issues tena. nimechoka na hii! :loudly_crying_face:
2023-01-02 11:01:04,@mombasa3051,4.607206522183635e+18,Nakupenda hii coverage from safaricom 🔥,positive,nakupenda hii coverage from safaricom :fire:
2023-02-28 16:46:06,@kenyan2008,1.248007714957664e+18,NETWORK QUALITY NI GHALI SANA SAWA BANA BEI 😤,negative,network quality ni ghali sana sawa bana bei :face_with_steam_from_nose:
2023-11-13 10:50:14,@tech5801,9.699918365266047e+18,SIWEZI AFFORD BUNDLES TENA BEI SANA RADA 😭,negative,siwezi afford bundles tena bei sana rada :loudly_crying_face:
2024-02-28 23:54:17,@customer5752,2.3705044719963715e+18,Kuna update juu ya bei ya M-Pesa? 🤔,neutral,kuna update juu ya bei ya m-pesa? :thinking_face:
2024-03-23 18:12:31,@customer6140,3.865479015426744e+18,Just saw ad juu ya Safaricom bundles. 📱,neutral,just saw ad juu ya safaricom bundles. :mobile_phone:
2024-11-27 22:43:50,@mombasa6466,1.4576953781334615e+18,support from Safricom is amazing! Very satisfied kupenda worth mbaya. 😊,positive,support from safricom is amazing! very satisfied kupenda worth mbaya. :smiling_face_with_smiling_eyes:
2023-03-15 15:18:23,@nairobi1104,2.8092894406074675e+18,Complaining juu ya poor mtandao service from Safaricom. Shida tena! 💀,negative,complaining juu ya poor mtandao service from safaricom. shida tena! :skull:
2023-07-06 01:19:22,@kenyan1158,6.85974853170104e+18,Thumbs up kwa innovations yao poa 🤩,positive,thumbs up kwa innovations yao poa :star-struck:
2023-05-26 00:56:28,@nairobi2300,3.3217337652258995e+18,Safaricom billing is reliable and efficient. Love it haraka dem haraka! 👍,positive,safaricom billing is reliable and efficient. love it haraka dem haraka! :thumbs_up:
2024-12-07 06:59:51,@kenyan3292,9.005692814287958e+18,"Je, network quality inafanya aje siku hizi shida? 💭",neutral,"je, network quality inafanya aje siku hizi shida? :thought_balloon:"
2024-04-24 13:22:51,@tech5886,1.3131994812707604e+18,Safricom's internet speed haiko reliable. Frustrating sana!,negative,safricom's internet speed haiko reliable. frustrating sana!
2025-07-06 00:45:40,@user7421,4.528062170364436e+18,app usability ni bei mbaya sana bana 🙄,negative,app usability ni bei mbaya sana bana :face_with_rolling_eyes:
2024-12-23 19:02:32,@nairobi2204,9.161325715206038e+18,Thanks @SafaricomPLC for the awesome network quality experience. Poa kabisa! 😂,positive,thanks for the awesome network quality experience. poa kabisa! :face_with_tears_of_joy:
2023-12-27 05:43:00,@user6443,8.512245195039141e+18,Expensive sana hii data fair omoka afford 🫤,negative,expensive sana hii data fair omoka afford :face_with_diagonal_mouth:
2023-02-16 07:59:16,@user2166,3.656722418598066e+18,SUPER HAPPY NA HOW SAFARICOM HANDLES NETWORK QUALITY. POA!,positive,super happy na how safaricom handles network quality. poa!
2024-12-09 15:59:44,@customer4759,1.639185663969247e+18,SAFARICOM DELIVERS ON MTANDAO PROMISES. GREAT WORK BEI SHIDA SHIDA!,positive,safaricom delivers on mtandao promises. great work bei shida shida!
2025-10-08 18:30:25,@user7408,9.28867146218829e+18,Worth every pesa kupenda poa bana 😁,positive,worth every pesa kupenda poa bana :beaming_face_with_smiling_eyes:
2025-09-17 09:38:02,@customer8364,9.655116377767678e+18,What do people think about Safaricom innovations fair worth bana?,neutral,what do people think about safaricom innovations fair worth bana?
2024-02-16 19:24:30,@customer9214,9.865960938909592e+18,Looking for details on innovations from Safaricom dem iko mbaya. 🤔,neutral,looking for details on innovations from safaricom dem iko mbaya. :thinking_face:
2024-03-05 23:38:01,@customer2511,9.641239318035485e+18,Safaricom app usability update: what's new bana? 😐,neutral,safaricom app usability update: what's new bana? :neutral_face:
2023-11-18 05:12:44,@customer8826,4.225349232768863e+18,Hii coverage ya Safaricom iko aje bana? 💭,neutral,hii coverage ya safaricom iko aje bana? :thought_balloon:
2024-08-11 20:12:43,@kenyan1731,7.94560931577352e+18,support inagonga mfuko mbaya,negative,support inagonga mfuko mbaya
2023-08-13 14:17:01,@nairobi6575,1.2901168067756145e+18,Bei kubwa sana hii M-Pesa 😥,negative,bei kubwa sana hii m-pesa :sad_but_relieved_face:
2023-03-04 01:36:19,@customer7437,2.0745389727494797e+18,Bundles ni bei mbaya sana bana,negative,bundles ni bei mbaya sana bana
2025-06-15 18:39:49,@user2670,3.122594625835341e+18,Safaricom billing is reliable and efficient. Love it fair kupenda dem! 😍,positive,safaricom billing is reliable and efficient. love it fair kupenda dem! :smiling_face_with_heart-eyes:
2025-02-12 23:30:34,@user5407,7.76903369204635e+18,Safaricom coverage is reliable and efficient. Love it afford bana omoka!,positive,safaricom coverage is reliable and efficient. love it afford bana omoka!
2023-12-27 12:26:54,@mombasa8434,3.970664604935981e+18,Network inafanya vizuri leo bana,positive,network inafanya vizuri leo bana
2024-01-07 04:07:17,@kenyan7244,9.058976960164568e+18,CHECKING OUT PROMOTIONS OPTIONS NA SAFARICOM. KUNA NINI KUPENDA WORTH SANA? 🤔,neutral,checking out promotions options na safaricom. kuna nini kupenda worth sana? :thinking_face:
2024-11-03 09:26:55,@nairobi5831,6.546709524069863e+18,Positive vibes for @safaricom_care's handling of bundles. sawa sana!,positive,positive vibes for 's handling of bundles. sawa sana!
2023-03-07 01:56:46,@customer9959,3.541634160633385e+18,Hii internet speed ya safaricom iko aje bana? ℹ️,neutral,hii internet speed ya safaricom iko aje bana? :information:
2023-09-21 21:38:37,@customer3605,6.398195900429368e+18,Expensive sana hii data haraka ghali omoka 🫤,negative,expensive sana hii data haraka ghali omoka :face_with_diagonal_mouth:
2023-06-27 01:29:24,@customer5441,4.771002722674278e+18,Loving the value in coverage bana,positive,loving the value in coverage bana
2024-05-11 13:36:06,@tech9037,4.021761383095441e+18,Safricom bundels ziko bei mbaya bana 💀,negative,safricom bundels ziko bei mbaya bana :skull:
2025-12-15 06:47:33,@nairobi2366,9.714981326384564e+18,Good service today na Safaricom,positive,good service today na safaricom
2025-05-10 04:08:05,@tech2062,9.460031322163554e+18,SAFARICOM BUNDLES ZIKO BEI MBAYA BANA 🫤,negative,safaricom bundles ziko bei mbaya bana :face_with_diagonal_mouth:
2024-03-19 15:57:44,@tech8314,2.223866169069648e+18,ANYONE USING THE NEW NETWORK QUALITY FEATURE IKO MSEE MBAYA?,neutral,anyone using the new network quality feature iko msee mbaya?
2023-08-11 14:29:30,@tech5488,4.261561199494769e+18,Just saw ad juu ya Safaricom app usability. 📱,neutral,just saw ad juu ya safaricom app usability. :mobile_phone:
2024-12-09 08:02:10,@nairobi6485,2.4561987767542154e+18,How to check Bonga Points balance? 📱,neutral,how to check bonga points balance? :mobile_phone:
2025-04-27 00:18:37,@mombasa9109,5.342816219029102e+18,How does Safaricom's billing work sawa sana afford? ℹ️,neutral,how does safaricom's billing work sawa sana afford? :information:
2024-03-08 14:05:02,@mombasa9581,8.019189978661528e+18,promotions inagonga mfuko mbaya 😒,negative,promotions inagonga mfuko mbaya :unamused_face:
2024-03-17 16:35:31,@kenyan1445,8.4943580883484e+18,Worst app usability ever from Safaricom. Very disappointed bana! 😭,negative,worst app usability ever from safaricom. very disappointed bana! :loudly_crying_face:
2023-11-03 08:22:58,@mombasa5029,3.6538697279773696e+18,Overpriced msee na Safaricom 😭,negative,overpriced msee na safaricom :loudly_crying_face:
2025-05-26 19:05:06,@kenyan8010,8.229682076693526e+18,Not bad at all hii M-Pesa 😂,positive,not bad at all hii m-pesa :face_with_tears_of_joy:
2024-02-25 21:22:04,@mombasa5651,2.4068884249271475e+18,Ghali kuliko competitors bana 😭,negative,ghali kuliko competitors bana :loudly_crying_face:
